userName,score,at,content
Pengguna Google,1,2020-06-06 22:17:36,"Kalau cari tiket pesawat jangan lewat aplikasi ini, dari maskapai sudah tidak ada penerbangan eh masih aja d jual tiketnya, giliran di beli eh tau tau d cancel, refund nya juga lama sekali. Sumpah nyesel pernah beli tiket lewat aplikasi ini."
Pengguna Google,1,2021-03-03 02:01:27,"Sekelas traveloka untuk pengajuan paylater saja dipersulit tidak seperti aplikasi disebelah, udah sekali gagal harus tunggu sampe 6 bulan lamanya sebenarnya niat ngga sih 😂 atau ngga usah diadain aja itu paylater"
Pengguna Google,1,2020-05-30 18:20:10,"Kalau gue refund, atau membatalin penerbangan ngk usah loe ganti voucher dong kampret ,, Gue kecewa sama aplikasi ini,seharusnya repunt tiket, harus diganti dengan uang tunai,babi kalian semua nya.😡😡😡😡"
Pengguna Google,5,2022-05-15 22:47:23,"Dari awal traveloka ada hingga sekarang,inovasi2 nya selalu muncul dan berkualitas.Usul saya masa refund tiket hendaknya tidak terlalu lama ,nggak seluruh orang cukup tabungannya."
Pengguna Google,5,2024-10-02 11:31:17,mudah dan cepat
Pengguna Google,1,2022-05-10 10:50:28,Aplikasi yang sangat tidak bagus apalagi fasilitas paylatternya..fasilitas pay latter sebelumnya 9jt tiba2 di turunkan menjadi 500rb tanpa pemberitahuan dan alasan yg jelas..padahal selalu lancar dan tidak pernah bermasalah...maaf saya ijin uninstal aplikasi..
Pengguna Google,1,2023-12-13 17:22:03,"heran deh sama traveloka, pembayaran sehat, penggunaan limit juga sehat malah di blokirbsecara permanen. tidak recomenden paylater nya. bikin kecewa"
Pengguna Google,1,2021-05-19 11:18:41,Saya pengguna setia traveloka.. baru kali ini saya merasa sangat kecewa dengan tidak ada pemberitahuan melalui telpon tentang kebijakan bandara saat ini.. yg mengharuskan chek in harus 90menit sebelum pemberangkatan
Pengguna Google,5,2024-06-01 09:29:29,"Liburan mudah, jadi pengalaman terbaik"
Pengguna Google,1,2020-06-18 21:18:00,"Dana refund saya bentuknya travel credit, nggak jelas berapa jumlahnya... Saya cek email juga nggak ada pesan dari traveloka... Kecewa..."
Pengguna Google,5,2024-06-27 11:50:50,Aplikasi Traveling Terbaik!! 👍💯 Andalan selalu 😎
Pengguna Google,5,2024-09-20 10:54:14,sangat membantu terimakasih
Pengguna Google,2,2023-05-05 11:37:04,Kecewa sm traveloka..masa cek hotel beda tanggal selalu status kamar tidak tersedia. Tapi kalau pakai akun lain kamar tersedia.. payah nih..mending pesen voucher hotel di aku.. haha
Pengguna Google,1,2021-10-14 13:26:26,Penilaian sangat mengecewakan kenapa ga muncul ya? Ini traveloka jangan mau enaknya saja. Semua org berhak memberikan penilaian yg nyata terhadap buruknya pelayanan traveloka
Pengguna Google,1,2022-11-15 19:41:55,Makin kurang bagus pelayanan nya. Pengembalian limit sdh lebih 15 hr selalu di jawab itu itu saja lsng tertulis terselesaikan. Aneh sekali.
Pengguna Google,1,2021-01-11 21:15:46,Maaf y ni aplikasi traveloka ko paylater nya di nonaktifkan g smuanya...malah ada yg msih aktif n ada yg di non aktifkan...terutama yg saya di non aktifkan...saya akan cari permsalahanya soalnya sya posisi saya saat ni bekerja di OJK jdi sya akan usahakan apliksi ni untuk di periksa lebih dalam oleh pihak OJK...
Pengguna Google,1,2021-06-10 23:18:53,"kocak banget traveloka ,,iklannya dimana2 nyuruh aktifin paylater ,,pas di aktifin, dapat limit tpi gk bisa di pake ,,disuruh nunggu covid ,,bbrp bulan kemudian gw chat lgi malah diblokir padahal dipake aja gk pernah"
Pengguna Google,2,2023-03-12 04:54:16,"Saya kecewa sekali limit paylatter saya dikurangin, yg awal nya 3,6jt skrg jdi 2,4jt aja. Padahal selalu bayar tepat waktu.."
Pengguna Google,5,2024-07-11 13:07:25,saya selalu pakai treveloka .pesawat..kereta bus...sangat baik pelayanannya .
Pengguna Google,1,2023-07-04 15:17:46,Traveloka tolong donk .. e-tiket saya diterbitkan .. sudah saya transfer namun tidak ada e-tiket.. kalaupun isued tiket di sistemmu gagal.. uang yg sudah saya transfer dikembalikan saja . Biar bisa saya beli tiket pesawatnya di aplikasi laen.. pliss jgn zalim.. do'a orang yang terzalimi dikabulkan loh sama Tuhan
Pengguna Google,1,2021-03-06 14:09:44,Foto hotel yg di aplikasi dengan kenyataan jauh berbeda Rata2 hotel yg tidak laku yg berada di traveloka Saya ke ketapang hotel seperti gedung kosong Padahal di foto agak bagus
Pengguna Google,1,2019-01-24 16:11:39,kapok. saat refun sm treveloka dipotong 120 rb dengan alasan maskapai mengembalikan hanya 50%.pas maskapai sya telpon katanya dikembalikan 100% karna perubahan jam dilakukan oleh maskapai. akhirnya harus komplen ke treveloka saat ditanya berbelat belit dengan alasan katanya uang yg dikirimkan hanya estimasi pdhal dana sdah di transfer.. coba kalo dapat custemer yg gak jeli pasti di potongannya tidak dikemblikan.. intinya mereka memanfaatkan cust yg kurang jeli demi mendapatkan keuntungan.
Pengguna Google,1,2020-10-10 07:37:00,"Kecewa sama pelayanannya, customer service dan tim specialist refundnnya GA BAGUS MENGECEWAKAN. Ga akan deh beli2 tiket lg di traveloka. Mending di saingannya deh klo refund cepet respon jg cepet. Payah 👎"
Pengguna Google,4,2022-11-05 09:01:15,Sebenernya bagus si Traveloka saya pesen tiket pesawat ataupun hotel oke oke aja tapi yang saya heran kenapa sistem eats/makanan dihapus ya padahal itu ngebantu saya banget tolong buat pihak Traveloka kembalikan sistem eats nya terimakasih saya kasih bintang 4dulu ya
Pengguna Google,5,2021-04-26 12:37:03,aplikasi yg super bagus. memudahkan org dalam melakukan perjalanan keluar mau pun salam negeri. bs menemukan banyak pilihan hotel dan harga tiket penerbangan yang variatif.
Pengguna Google,1,2024-04-25 09:13:04,"Pengajuan refund ribet, sudah mengisi data rekening, malah dibilang invalid!!ribet!"
Pengguna Google,5,2018-10-20 02:58:52,Traveloka is the best partner . Di tambah lagi dapat limit paylater dari traveloka. Cicilan perbulan yang sangat terjangkau. Terima kasih traveloka . stay gold yaw!!!
Pengguna Google,1,2022-05-09 11:30:22,"Pertama kali menggunakan traveloka virtual number untuk transaksi dibukalapak, transaksi gagal, yang ada tagihan paylater harus bayar, pengaduan pertama tunggu 14 haru hasil zonk, pengaduan kedua dgn bukti2 transaksi dan nunggu 14 hari hasil juga zonk, masih tetap ditagih, kini jatuh tempo pembayaran yang ke 2, masih juga refund yang diajukan belum ada hasil, apakah saya bayar terus meski saya tidak berhutang nanti akan direfund, saya masih meragukan hal ini, mohon solusinya"
Pengguna Google,2,2019-08-25 10:16:13,Kecewa karena tanpa alasan yang jelas Paylater saya di blokir padahal saya nggak pernah telat pembayrannya. Pas mau pake paylater lagi taunya nggk bisa di pke krna udh diblokir...
Pengguna Google,5,2024-05-27 08:22:49,"sangat mudah dan praktis, semoga selalu amanah.."
Pengguna Google,1,2018-12-31 20:08:35,"tiket di aplikasi dak sesuai dengan penerbangan, tiketnya jam 4.20 , pas datang dari jam 2 mlm karna tau satu jam sebelum pemberangkatan harus ada di bandara, eh dah cekin dah cetak tiket pas cari makan dikit jam 3 pesawat dah mau lepas landas aja ,jelek sekali pelayanan sriwijaya,kecewa"
Pengguna Google,1,2021-05-19 19:36:23,Proses refund bobrok. Penerbangang dicancel maskapai. Sudah di refund via apk traveloka. Hasilnya maskapai bilang traveloka tidak mangajukan proses refund saya. Uang hilang saya tak bisa terbang
Pengguna Google,1,2021-10-22 00:36:18,"Komplain sangat jelek dan bertele2.. mau reschedule susah apalagi refund. Mau reschedule saya dilempar ke operator pesawat, bolak balik. padahal saya beli tiket di traveloka. Hadeuuuh. saya refund susahnya minta ampun karena penumpang +covid19. sampai akhirnya jawabannya traveloka: pengajuan refund anda tdk bisa di proses dan ini sangat merugikan costumer. Lamban. Nyesel beli tiket pakai aplikasi traveloka. dan Saya tidak butuh jawaban kata maaf. Bye. Unistall"
Pengguna Google,5,2024-07-22 22:27:24,Terima kasih yg sebesarnya atas aplikasinya
Pengguna Google,1,2022-03-23 21:05:10,"Saya beli voucher untuk dine in. Pembayaran sudah berhasil, tapi voucher tidak muncul. Saya hubungi CS lewat telepon, diminta menunggu 30 menit, tidak ada tanggapan lagi. Malamnya saya email, sampai malam berikutnya permasalahan belum selesai. Voucher tidak muncul dan uang tidak kembali. Apa? Mau minta saya menghubungi CS? Sudah berkali2, tapi tidak ada penyelesaian. Apa selambat ini kerja kalian? Maaf, tapi saya sudah kirim nomor pemesanan di aplikasi traveloka via chat. Thanks"
Pengguna Google,1,2022-11-05 16:56:20,"sewa mobil lewat aplikasi ini driver tidak datang menjemput dengan alasan kendaraan mengalami masalah, tidak ada penyelesaian sama sekali dari pihak aplikator dan dana yang sudah teralokasi tidak bisa refund! sekedar mengingatkan ke yang lain posisi kita sebagai user ternyata lemah ."
Pengguna Google,5,2023-11-27 15:39:31,"Memudahkan memesan tiket pesawat, banyak promo juga. meringankan yang ingin traveling. tampilan halaman gampang di akses bagi semua kalangan dan ga perlu susah hehe. thank youu traveloka"
Pengguna Google,5,2024-07-30 19:41:06,Kenapa sih aplikasinya minta update melulu
Pengguna Google,5,2019-05-26 16:32:46,"top dan top aplikasi yg selalu banyak ide kreatif untuk memudahkan saya dlam mencari tiket, semoga ada upgrade untuk paylater saya nanti ,, terima kasih"
Pengguna Google,1,2020-06-22 20:11:30,Minta Tolong traveloka yabg terhormat mohon maaf kenapa ini gak ad kejelasan dama skli soal refund . Dan itu kan uang kami knapa gak di balikan juga. Udh hampir 4 bulan gak ad kejelasan kami tahu ini covid. Tp kami juga butuh uang kami kembali... 🙏
Pengguna Google,5,2019-01-04 20:32:22,"di aplikasi ada iklan utk paylater dibawah 500rb bisa digunakan , tp begitu di klik tidak bisa terbuka seperti heng gitu....kenapa ya..???"
Pengguna Google,1,2022-05-24 13:57:19,traveloka sekarang agak sulit .hotel yg dicari sering gak muncul..dulu awal pakai semua terlihat bisa milih hotel harga variasi.sekarang yg muncul cuma bberapa hotel aja.
Pengguna Google,5,2024-09-15 17:01:04,Membantu untuk perjalanan ku keluar kota
Pengguna Google,5,2024-07-16 15:20:45,Terimakasih dana refund saya sudah slesai di proses dan sudah masuk rekening
Pengguna Google,5,2019-12-09 21:23:49,"Selama saya pakai aplikasi ini alhamdulillah memudahkan semua keperluan saya. Booking tiket dan hotel jadi gampang. Thankyou, pertahankan traveloka😊"
Pengguna Google,1,2024-05-03 17:01:22,Tiket selalu hilang dan setiap jam harga tiket naik
Pengguna Google,1,2022-03-19 09:32:13,Saya baru install dan langsung UNINSTALL lagi...semoga Traveloka menghapus data saya. Dan saya tidak bertanggung jawab atas sesuatu di kemudian hari karena saya hanya menggunakan aplikasi ini beberapa jam dan tidak ada aktifitas apapun yang saya lakukan. Terimakasih
Pengguna Google,5,2019-12-18 20:26:12,Saya adalah pengguna Traveloka apabila akan bepergian ke luar kota. Saya berharap traveloka dapat bekerja sama dengan Kapal laut berkenaan sulitnya menemukan aplikasi online terpercaya untuk pesan tiket kapal laut.
Pengguna Google,5,2018-11-19 10:20:33,"Sangat bagus,,, akan lebih bagus lagi untuk fasilitas PayLater nya bisa di pakai untuk semua traksasi yg tersedia di traveloka,,,"
Pengguna Google,1,2022-01-26 05:19:02,Sengaja saya kasih 1 biar pada melek org travelokanya. Promo si promo tapi kebanyakan promo yg diumbar umbar di aplikasi semuanya ZONK! Apa cuma pemanis doank? Hadehhh... Contohnya apa? Contohnya bayar pake kartu kredit mndiri ada diskon bla bla bla. Pas di rendemm ZONK! Padahal sudah sesuai dgn ketentuan. Kalau emg gk niat buat promo mending hapus aja kode kode promo gk jelas jgn cuma diimingi iming aja! Masa perusahaan sebesar traveloka ngasih promo nya pelit amat. semoga ini jd acuan!
Pengguna Google,1,2021-12-08 07:32:06,"Kecewa sekali, diketerangan kalau batal gratis, pas mau dibatalin kena biaya 100%, ini gila namanya, kalo gak datang lebih dari 100% potongannya, kalo didaerah itu ada bencana gimana? tetap kena potongan?"
Pengguna Google,5,2024-09-22 19:27:09,akurat terpercaya Traveloka
Pengguna Google,5,2021-08-26 12:08:01,"⁩abis ppkm rencana pengen lgsg nyalon, dr skrg lgsg nyari promo salon sm spa deh. lumayan bingitss harganya banyak yg promo! bisa beli sekarang buat dipake nanti, jadi praktis dehhhh"
Pengguna Google,1,2024-09-14 19:17:32,"Aplikasi buruk ,low respon"
Pengguna Google,5,2024-09-26 13:50:23,"Bintang 5 dulu, kalau sesuai tetap pada bintang 5"
Pengguna Google,1,2024-09-15 07:14:50,"GIMANA SI MASA SETIAP BUKA IBOX SELALU ADA TULISAN ADA KESALAHAN DI SISTEM KAMI,MAU GANTI GIMANA KALO SISTEMNYA SENDIRI KYK GINI,BANTUANNYA GA JELAS GABISA DIBUKA TULISANNYA ADA KESALAHAN DI SISTEM KAMI"
Pengguna Google,5,2023-11-24 17:41:10,"Aplikasi yng sangat bagus, sangat rekomendasi banget buat yng suka perjalanan jauh bisa,, pokoknya bagus banget nih aplikasi gak ribet mudah banget di pakai👍👍 it's the best pokok nya"
Pengguna Google,1,2023-12-12 07:23:32,Pihak traveloka mohon untuk LEBIH DI PERHATIKAN Lg ya CS nya mulai dari saya tlp email dan saya hubungi cs dari apk tidak ada tanggapan sama sekali dan saya amat sangat kecewa
Pengguna Google,5,2024-09-17 18:58:41,mudah.. ga bikin pusing
Pengguna Google,4,2024-09-25 14:21:40,selalu mengutamakan pelayanan yg baik
Pengguna Google,1,2022-09-26 15:28:30,"Diperbaiki lagi dong sistemnya, jangan minta login ulang terus. Jadi susah cek pesanan dan cek tiket penerbangan dan lain2 ni"
Pengguna Google,1,2020-08-09 23:21:52,"Sangat tidak rekomendid, Jika ingin uang anda aman jangan pake traveloka. Sangat bahaya Refund tiket berbulan2 tidak dikembalikan, aplikasi tai asu. Ayo uninstall.......!!!"
Pengguna Google,3,2024-09-15 21:30:43,Saya pahami jika tidak mengecewakan maka saya boking
Pengguna Google,1,2021-04-01 17:24:53,Pesen tiket seaword tgl 31 maret selesai pembayaran mau berangkat malah liat tiket jadi tgl8 april..ga bisa rubah tfl ga bisa batal..apaan pelayanan begitu..malah minta screenshot pas pesen..ngapain amat w screen orang w udah yakin tgl bener sebelum bayar..lagian mana tau bakal jadi begini..kl tau bakal bgni pasti w screen..sangat mengecewakan ..ga lagi2 deh abis ini uninstal
Pengguna Google,1,2021-09-06 21:45:53,"terkait refund dana berbelit.. alasan nya.. ada aja.. uang gak seberapa jadi bikin dongkol.. disuruh inbox via aplikasi.. tp jawaban nya lemot,disuruh email malah tambah parah.."
Pengguna Google,5,2024-09-16 17:33:12,semua serba mudah
Pengguna Google,1,2019-09-25 11:54:27,Kecewa refund saya di persulit padahal nomor rekening sudah betul dan kenapa waktu saya buka lagi aplikasi tidak ada koneksi internet padahal jaringan saya bagus
Pengguna Google,5,2024-09-30 09:53:42,Sangat membantu saya sekali
Pengguna Google,5,2020-03-10 08:52:51,"aplikasi yg sangat menyenangkan dan mudah dalam aplikasinya, mau pesan apapun disini cepat dan sangat fleksibel. terimakasih traveloka"
Pengguna Google,5,2024-09-20 21:07:22,mudah di akses
Pengguna Google,1,2021-08-13 23:37:17,"Kecewa berat!! Dana refund tiket pesawat saya belum masuk. Padahal dari keterangan, dana akan masuk kerekening anda paling lambat 06 agustus. Lah trus ini sudah tanggal berapa,? kenapa sampai sekarang belum masuk. Astagfirullah.. aplikasi pembohong. Sungguh Mengecewakan."
Pengguna Google,5,2024-09-21 06:00:42,Sangat bagus dan membantu
Pengguna Google,1,2020-02-18 09:58:48,"tolong adminnya kok sya cari tiket Ternate (TTE)-Buli(WUB) cuma 1 penerbangan yg muncul cuma jam 12.00, trus harganya 950rb, tapi di aplikasi lain ada penrbangan jam 15.30 yg harga 320rb.. kok bisa bgitu?? padahal sya suka pake apps. traveloka sbernarnya soalnya lebih simpel dri pda apps. lain. tolong di perbaiki nanti sya rubah ratingnya."
Pengguna Google,5,2020-03-04 11:51:00,"Cocok buat nyari tiket apapun , bus, kereta dan psawat semuanya ada tiketnya dan harga nya juga sesuai kantong..pokoknya traveloka andalan tiket semua keluarga..."
Pengguna Google,1,2020-05-10 13:13:32,"Traveloka gak jelas,refund citilink dari akhir maret perjanjian dana tunai,tiba2 hari ini dapat inbok berupa voucher,konfirmasi ke citilink yg voucher cuma penerbangan yg batal sejak PSBB,25 APRIL- 31 MEI 2020,jadi tolong jangan bohongin kita donk,gak ada profesionalnya,kita bukan masyarakat bodoh dalam masa pandemi,bukan traveloka aja yg kesulitan,kita juga sama"
Pengguna Google,1,2019-06-29 12:17:50,"harga tidak jelas, saat pencarian tiket harga rendah, saat ingin melakukan pembayaran harga naik, ketika dibatalkan dan melakukan pencarian lagi, harga kembali rendah, begitu begitu saja sampai kutub jadi gurun🖕"
Pengguna Google,5,2020-08-15 16:44:21,"Liburan lebih gampang, mudah dan menyenangkan dgn adanya aplikasi ini. Terima kasih Traveloka."
Pengguna Google,5,2023-10-24 10:54:58,Traveloka bisa digunakan untuk membeli tiket antar kota dan mancanegara secara online dan bisa melakukan bookingan hotel juga dan masih banyak kelebihan dari Aplikasi Traveloka
Pengguna Google,5,2023-12-21 16:48:30,"Aplikasi nya bagus Banyak promo nya juga, cocok untuk setiap mau liburan dan berangkat ke mana saja"
Pengguna Google,1,2020-04-17 08:19:37,"Hati hati dengan aplikasi ini,saya baru kena tipuan terkhusunya yang di fasilitasi paylater. aplikasi tolol mau seenaknya aja,bisa pula saya dapat tagihan paylater sementara saya tidak ada transaksi. mereka punya akses utk membobol paylater sehingga mereka dapat untung,saya lagi urus ke OJK masalah ini. Jika memesan sesuatu ke aplikasi lain aja gk bermutu sistemnya. CS nya juga tidak sopan melayani customer nya,tidak ada rasa pelayanan yg baik. 👎👎👎👎"
Pengguna Google,3,2020-03-11 15:59:54,Ngasih 3 karena kadang ngecek traveloka nih. Suka ilang jadwal pesawat. Pas udh terlanjur beli yg lain eh yg dituju malah muncul... Bete bgt
Pengguna Google,1,2021-01-06 10:08:11,Paylater saya di non aktifkan sementara dengan alasan pandemi. Tp paylater teman saya tetap aktif. Kl mau nonaktifin SECARA MERATA DONG. Jangan tebang pilih.! Lo liat transaksi gw di traveloka brp banyak.
Pengguna Google,1,2023-01-09 20:22:07,Hari ini saya pesan 3 kamar hotel di canggu Bali. Saya sudah bayar tetapi hotel yg saya datangi tidak ada kamar. Pihak hotel menyalahkan traveloka karena merasa tidak membuka aplikasi.. Kejadian tsb tidak hanya 1 hotel saja tetapi pada tgl 1 mei juga seperti itu. Sangat buruk sekali aplikasi ini.. Mengingat jarak tempuh ke hotel lumayan cukup jauh....
Pengguna Google,2,2024-07-06 18:02:59,Maaf nih harus bintang dua karna setelah update malah eror terus nih aplikasinya 😏
Pengguna Google,5,2020-05-17 14:36:27,"Top buat Paylater dan paylater card nya, benar2 memudahkan saya dlm pemenuhan kebutuhan saya. Fitur2 dlm aplikasi pun sgt mudah di mengerti utk digunakan."
Pengguna Google,5,2022-04-28 21:12:58,"Saya sangat senang dengan aplikasi ini kaena sangat membantu, bukan hanya dalam pembelian tiket, booking kamar hotel dan lain2, bahkan sekarang terdapat TRAVELOKA EATS, dimana kita bisa juga memesan makanan pada aplikasi traveloka, benar2 sangat membantu"
Pengguna Google,4,2020-01-13 02:52:11,"Trimakasih traveloka sudah mempermudah segala perjalan, Masukan dr saya knp di sini tidak ada sewa motor, anda mungkin bisa bekerja sama dengan mitra lain. Ini sangat di cari para wisatawan yg tidak bawa kendaraan pribadi."
Pengguna Google,1,2023-10-03 22:21:39,Aplikasi yg sangat menyusahkan ada layanan prmbayaran tp pas neriamrka kita harus tebak tebak bnyal pertanyaan hotel nya g ada udah tranfer uanv nya malah hilang jangan sekali kali tranfer uang keluar lemnalinya susah. Bukan mepermudah tp malah bikin rumit hati hati jangan asal tranfer
Pengguna Google,1,2020-10-17 06:51:37,"Uang refund saya sudah 5 bulan terhitung sejak 04 mei 2020 belum ada kepastian, aplikasi sebelah ga nyampe seminggu uang refundnya sudah di transfer!! Kok ini aplikasi ternama dan banyak orang yang percaya lambat sekali mengembalikan uang refund, mau sampai kapan ya uang refund saya di kembalikan? Mau sampai presiden jokowi habis jabatan? Keburu saya tamat dari kuliah pak/buk! Saya harap setelah saya mengkritik ini uang refund saya segera di proses, terima kasih."
Pengguna Google,1,2021-01-03 19:30:17,"Pengalaman yg buruk refund sampai saat ini tidak ada keluar hak saya,,, padahal kesalahan dari traveloka karena merubah jadwal sangat buruk 2x kejadian yg sama"
Pengguna Google,4,2020-07-06 09:17:53,"cepat dan lumayan tidak ribet, semoga lebih mudah lagi, dan perlihatkan harga terbaik dan free vasility yang ada"
Pengguna Google,1,2024-06-04 17:12:54,Aplikasinya setelah di update makin lemot
Pengguna Google,4,2023-09-07 12:29:56,"Aplikasi sudah bagus, jelas dan mudah digunakan, tapi dalam pembayaran untuk masuk nominal harus manual, sebaiknya virtual account otomatis ngisi sendiri biar lebih cepat......itu masukan kami terima kasih"
Pengguna Google,1,2022-08-27 11:02:16,Terlalu sering bayar sebelum waktunya malah akun paylatter nya gak bisa di pakai. Udah jauh berkurang respek ke Traveloka mending di tutup aja kalau nggak ngerti gimana proses paylatter nya
Pengguna Google,5,2023-05-14 14:06:34,"Sangat terbantu dlm mencari jenis transportasi, hotel dgn berbagai harga. Terimakasih Traveloka."
Pengguna Google,5,2022-03-17 12:39:10,"Aplikasinya tidak ribet, byk discount nya, tapi sayang,,,, kalau pemesanan mknan selalu lama loading nya, mohon dong di perbaiki, agar kami semua bisa lebih cpat pemesanan makanan lewat aplikasi ini, dan terus memakai aplikasi ini, terima kasih"
Pengguna Google,3,2021-11-18 20:06:25,Sudah 3 hari saya coba mau beli tiket pesawat dengan Promo yg syaratnya beli tiket sekaligus pilih kursi. Tapi di tampilan aplikasi tidak ada pilihan kursi. Jadi promo tidak bisa di pakai. Akhirnya tidak jadi beli
Pengguna Google,1,2019-09-20 06:00:06,Pelayanannya sangat mengecewakan dan cs sllu mnjawab hal yg sama. Cs di aplikasi sllu menutup masalah (closed) padahal blm semuanya terjawab. Buruk!
Pengguna Google,1,2020-03-30 13:46:49,"Saya sangat kecewa dengan traveloka Saya refund tiket pesawat tanggal 02 Maret 2020 karna Perubahan jadwal oleh maskapai yang mengakibatkan saya tidak bisa melanjutkan transit.. Status rifund di setujui dalam proses transfer ,di suruh hubungin cs traveloka, kata cs dan d status rifund paling telat transfer dana 16 Maret 2020, tapi tidak ada di tranfer sampai sekarang sudah 30 Maret 2020 Padahal sudah hampir tiap hari follup ke traveloka.Ribet gak jelass"
Pengguna Google,1,2022-01-08 15:23:26,"Saya sudah melakukan pembayaran puluhan juta sebanyak 2x untuk pesanan hotel,setelah uang saya dterima ternyata e-ticket tdk bs dterbitkan sedangkan receipt pembayaran dkirimkan ke saya,setelah mehub pihak traveloka djelaskan bahwa kamar hotel yg saya pesan ternyata tdk tersedia,traveloka memberikan solusi dengan mengganti hotel sesuai opsi yg dipilihkan sendiri oleh traveloka dan akhirnya saya memilih solusi refund saja,namun utk proses refundnya butuh waktu 3-5 hari ,sangat merugikan saya"
Pengguna Google,5,2019-10-12 10:27:14,"User friendly, sering kasih diskon, harga jujur gak pake ada tambahan ini itu di akhir, ada paylaternya lagi.. siip lah pokoknya! Smoga makin jaya, Traveloka"
Pengguna Google,1,2020-05-19 00:09:53,"Ga jlas traveloka ini, paylater baru aktif sudah di blokir,pantesan aj para pengguna aplikasi ini pd kecewa.kurang memuaskan pelayanannya.sangat kecewa...no good of service 👎👎👎👎the bad. bintang 🤔 ...👌"
Pengguna Google,1,2020-05-29 18:23:38,"Refund corona kok lama ya, sampai berbulan bulan, kami bayar tiketnya ga sampai berbulan bulan loh, per jam sja sdh naik harga tiket, kami juga perlu uangnya yg jumlahnya tdk sedikit, dipercepatlah jangan lama lama"
Pengguna Google,1,2022-05-04 22:12:49,Kesalahan nya dari traveloka tapi yg nanggung rugi ny customer kecewa sih bener2 jelek bgt pelayanan nya. Giliran nagih paylater di telfonin terus buru2. Giliran ada komplain dr customer di suruh nunggu nunggu mulu sampai pulsa habis hadeuhh
Pengguna Google,5,2020-05-05 21:04:09,aplikasinya bagus..tapi sebagai saran untuk pencarian kontak di buatin atau diupgrade pada menu..tagihan dan isi ulang...ovel all good
Pengguna Google,5,2023-11-23 06:16:13,"Ga banget nih, saya proses refund voucher hotel dari tgl 8nov dan dari apk katanya sudah di approved dan tf..paling lambat bisa dilihat di rek tgl 22 nov sampai skrang kok belum masuk masuk.."
Pengguna Google,4,2022-08-18 11:30:59,"Hallo min ko aplikasi tiba tiba ke uninstall sendiri ya dan giliran mau di install lagi ko gabisa bisa ya ? Tolong bantuannya min, karna saya kemaren pesen tiket bis pake traveloka"
Pengguna Google,2,2019-09-06 10:07:57,"Dear Traveloka... Saya cuma bertanya ttg refund, proses transfer dlm status refund kok lama sekali dan bertele-tele...., Katanya 2 hari pas jam kerja akan selesai sedangkan ini saya menunggu janji kosong... syarat dan data sudah lengkap untuk dipenuhi.. Namun status refund saya ditunda terus... Jawaban dr pelayanan Traveloka pasti hanya hub email ataupun csservis...hanya mengantung konsumen aja, pelaksanaannya tidak ada. Saya mohon kebijakan dr Traveloka sebagai agen perjalanan terpercaya"
Pengguna Google,2,2022-05-12 01:42:32,"Setelah update ulang kenapa kalau cek apapun selalu balik ke menu awal ya, di coba lagi selalu close aplikasi nya, dengan tulisan ada kendala pada sistem kami.. Gimana ini??"
Pengguna Google,1,2020-06-23 08:11:44,"Sebagai nasabah yg terundang untuk prioritas paylater card, dan dlm proses pengiriman paylater card, berkali2 telp ke BRI penyedia paycard,infonya sedang proses pengiriman,,,hingga 4 bln,,,alasan salah alamat, aneh,,,pdh alamat ga pnh berubah. Arti prioritas apa ya? KECEWA!"
Pengguna Google,5,2023-10-31 14:39:05,"Sebelumnya mau liburan pusing nyari tiket, penginapan dll ga tau dimana, eh ternyata ada aplikasi traveloka ini memudahkan bangetttttttttttt, semua harganya affordable. Terima kasih traveloka"
Pengguna Google,1,2024-05-03 07:35:08,Pengajuan paylater gagal pas foto ktp/sim tolong di perbaiki
Pengguna Google,1,2024-03-09 12:47:28,"Sangat kecewa dgn traveloka paylater, Saya tidak pernah telat bayar bahkan selalu sebelum jatuh tempo tgl 12 saya bayar tagihannya. Namun setiap bulan dari traveloka selalu telpon, bulan lalu sudah saya sampaikan keberatan saya. Namun bulan ini tepat hari ini tgl 9 Maret saya ditelpon lagi, ditanyakan kapan akan bayar... padahal sudah saya bayar lunas untuk tagihan bulan ini. Benar² sangat dan sangat tidak profesional ini traveloka..."
Pengguna Google,2,2023-09-08 18:28:16,"maaf buat developer buat diperbaiki, setelah di update kok malah gak bisa dibuka aplikasinya cuman muncul white screen terus ke out sendiri 🙏"
Pengguna Google,5,2024-07-23 15:48:00,Terima kasih. Aplikasinya mudah digunakan.
Pengguna Google,1,2021-10-01 01:09:19,"order traveloka eats resto disekitaran tanjung duren. lalu dpt driver pihak ke 3 (driver Gojek) , drivernya info dan wa ke saya ksh bukti foto bahwa resto pindah sudah 1 bulan ke kebon jeruk jaraknya 3km. driver merasa keberatan krn katanya taripnya ga seberapa, jemput nya jauh, antar nya 2km. krn memang sy pesannya jarak 2km dr resto. saya ga bsa cancel. lalu driver gojeknya yg cancel sendiri. namun sayang orderan berpindah2 ke driver Gojek lainnya. pusing saya"
Pengguna Google,3,2021-08-29 11:46:24,"Untuk proses refund, Nomor rekening sudah benar. Tp tetap aja invalid.di suruh perbaruhi no rekening. Tp gk ada arah kemana perbaruhi nya. Tolong di bantu lah"
Pengguna Google,5,2021-12-11 21:14:34,App ini sangat membantu bagi saya yg sering berpergian . Lebih di tingkatkan saja agar banyak peminant nya dan coba liat ulasan negatif nya pelajari agar biasa memuas kan semua kalangan
